Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8207e15b3f19ef66d632667f686f10b7cc142b6926fb50573f4603b8ea9250c8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.212805,51.554452,On or near Anson Road,E01000556,Brent 015D,Investigation complete; no suspect identified
87dc2b866e9f9ece011d31ae2f8ef82abb538239b59f166091ae6ea95299e721,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.299158,51.548865,On or near Swinderby Road,E01000633,Brent 019D,Investigation complete; no suspect identified
de0170d5410224ca07ab7a9ff03b91175f80dea107c6445f07313d3eb36e420d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.202720,51.544963,On or near Brondesbury,E01000545,Brent 028A,Investigation complete; no suspect identified
130fb0726eb9b9c77a7724c0b34912b0a4fe66c54d68906f58919fdda64e87a0,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.203967,51.543715,On or near Dyne Road,E01000545,Brent 028A,Investigation complete; no suspect identified
4bf7d6f391172d29c15be44653c151271e1194008518ca4749408f973734e407,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.251010,51.559497,On or near Birse Crescent,E01000510,Brent 014C,Investigation complete; no suspect identified
923752f10ac4941f26d16a9c80a36a9037681f5e586bd36d760d4e7b1d8a25e9,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.256885,51.562812,On or near Press Road,E01000627,Brent 014E,Investigation complete; no suspect identified
7c2a200e6dccf3bb22ec27a3cf4c014945afdb64acfe1665f2ece8e4a6092139,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.249574,51.534899,On or near Bramshill Road,E01000525,Brent 031C,Investigation complete; no suspect identified
014eef0c2273865dfb9f971eae180bced12806ae404a43a876277fe2f8ff2f94,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.246109,51.555647,On or near Northview Crescent,E01000511,Brent 014D,Investigation complete; no suspect identified
a4d1447f86508ade3d5356a11f3173ce68af686a7c00db3c9eab0bc65307576f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.282042,51.561780,On or near Petrol Station,E01033457,Brent 017G,Investigation complete; no suspect identified
9191e72b6fe9689e0d38c477c97f61d8e384c25014034c7a15a7f6fef27ebcab,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.258945,51.554570,On or near Petrol Station,E01000601,Brent 021B,Investigation complete; no suspect identified
0769fa78d7e90b73599a529ecebf49bef3555e6f49160ca7bc3d2a3f29b97912,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.299166,51.563361,On or near Courtenay Road,E01000577,Brent 007E,Investigation complete; no suspect identified
25306752bbd84a6afcb4452f32a8f02bd272b0ea15be7e77b7f7936efaef39ba,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.203979,51.546341,On or near Petrol Station,E01000495,Brent 023C,Investigation complete; no suspect identified
39df0ca136851a9e8689d4c3f86d331be6809eb139fd881c61c2743b0180f2ab,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.297016,51.550219,On or near Union Road,E01000630,Brent 026E,Investigation complete; no suspect identified
3b19dee5a53b047ab5604844c813c46e433d520fe515a2baf978783e7a8c10b2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.209022,51.549394,On or near Exeter Road,E01000561,Brent 023E,Investigation complete; no suspect identified
434cee50d1e0efd434b38fe97d2fe2ada4a8cf4f7e7daf2d2f2c96971460a6f4,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.205897,51.533511,On or near Claremont Road,E01000583,Brent 032D,Investigation complete; no suspect identified
3d64516aff05541f2ef7b24f72c662cdc34791603e49aea1b692ff6078cebc4e,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.275584,51.564698,On or near Supermarket,E01000482,Brent 009C,Investigation complete; no suspect identified
4e10042d4831fcce5b913e4b5faa339208c898529538197fb1fb0128fe00c1ec,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.240511,51.554924,On or near Lancaster Road,E01000512,Brent 018D,Investigation complete; no suspect identified
6676d430bd01f10a769d6d1fc6cddea9a614b6c3eea9fb96293281790eef0229,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.313765,51.555604,On or near The Chine,E01000607,Brent 013C,Investigation complete; no suspect identified
84328ad789ad93076635ad618e9c80676b8e94b37a15347e0f3e63b2b8c7f547,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.202468,51.541857,On or near Callcott Road,E01000546,Brent 028B,Investigation complete; no suspect identified
28813f57887016481e532a03b1b51064b74e5ce7853159b15351159187b0edec,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.237436,51.548637,On or near Preston Place,E01000640,Brent 024B,Investigation complete; no suspect identified
f92a79f04bc7f30eba4b024d61bd78725e296dff730e7aeb159bae2531f74722,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.245782,51.561514,On or near Tanfield Avenue,E01000510,Brent 014C,Investigation complete; no suspect identified
f92a79f04bc7f30eba4b024d61bd78725e296dff730e7aeb159bae2531f74722,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.245782,51.561514,On or near Tanfield Avenue,E01000510,Brent 014C,Investigation complete; no suspect identified
0bbf3b7bba682ab422185b85ee783465c9199df8d2ab967e1028e96ecadbc7a0,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.239231,51.548098,On or near Churchmead Road,E01000640,Brent 024B,Investigation complete; no suspect identified
d0033a05ca5d254e511cc003c1ae24dfe98b2cfc190349f371244535efd7fd4e,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.237971,51.565767,On or near Tadworth Road,E01000499,Brent 011B,Investigation complete; no suspect identified
53990082d9d265d86f874c657307a2ce80741bc44eafb0d406e08a404675ef9c,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.220967,51.550448,On or near Grosvenor Gardens,E01000559,Brent 018E,Investigation complete; no suspect identified
881c6acc5d5e7bafb8359b0fd7d2e9b3af681001fd6bb84b9c698bdf4eb29ba1,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.224649,51.554029,On or near Gardiner Avenue,E01000555,Brent 015C,Suspect charged
e3ed877c7f5136267e8c8b5fbad3aa2cac5dff8ba7daa175306edde121f3e10d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.256236,51.551104,On or near Woodheyes Road,E01000601,Brent 021B,Investigation complete; no suspect identified
05909ade67cafe6cca53221e365851c1deb759380184eb033a8e4b0896d06d51,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.261975,51.542826,On or near Marshall Street,E01033456,Brent 027F,Investigation complete; no suspect identified
88eee16da6ab37a53bda54d465f1225b82581e19e93066b1edd0575a4ff21ed5,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.274084,51.590196,On or near Princes Avenue,E01000591,Brent 003F,Investigation complete; no suspect identified
2943689c20ed3e2d719059f628d624fda41841bcf59549e827466ed18420feb2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.295836,51.552863,On or near High Road,E01000635,Brent 020D,Investigation complete; no suspect identified
3d7fa2c9e0674f75e1f1594ef050935c910bc09cf2d170f452a833c75cea25f3,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.245896,51.562693,On or near Randall Avenue,E01000502,Brent 011D,Investigation complete; no suspect identified
fd0d4efb277ca1729a57ab5eae659277db520ea9f65a7c3d0d29d6c44f043708,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.252231,51.557743,On or near Ballogie Avenue,E01000628,Brent 014F,Investigation complete; no suspect identified
21b49a2f9a9df8dc79f54768dbe26561640b5d3e01929cefe3de74e0b740fed0,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.252231,51.557743,On or near Ballogie Avenue,E01000628,Brent 014F,Investigation complete; no suspect identified
41828f13fb2fe2e06f4ea73f9b73bb70842488c1c2def5b364e6a34090d99f3d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.265322,51.562119,On or near Barnhill Road,E01000483,Brent 009D,Investigation complete; no suspect identified
5f4f180606601e656d39c4e3c96dc2a67ad1e77e2091802dfd59234c67a782be,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.306621,51.553757,On or near Copland Close,E01000610,Brent 019A,Investigation complete; no suspect identified
5f4f180606601e656d39c4e3c96dc2a67ad1e77e2091802dfd59234c67a782be,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.306621,51.553757,On or near Copland Close,E01000610,Brent 019A,Investigation complete; no suspect identified
a811fb463e0ec008dbb6121faf04dc14f33a96f008f3a0f6008c1680af79c9a5,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.244911,51.535832,On or near Shopping Area,E01033485,Brent 031H,Investigation complete; no suspect identified
e5ddfe88fdd72b866d67662488e6fb3a904f5f2f6c467fd4a2c3547d5e8a9bc8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.202683,51.540790,On or near Douglas Road,E01000546,Brent 028B,Investigation complete; no suspect identified
901f8a8669e63541aa9f09ad0174ead849a77f5d0cba3ea7a237f367ced36a17,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.199691,51.542057,On or near Burton Road,E01000545,Brent 028A,Investigation complete; no suspect identified
58d88ccda92d9e08c8a9cb1206f0db5503bd084ac788687ee1d9001e87ae8dd3,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.284269,51.563180,On or near Elliot Close,E01000578,Brent 012D,Investigation complete; no suspect identified
3d543d6c77344eb90dcd3423bd765e3d248fb2dc0f4216badd763ed3e6ee2119,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.289225,51.556814,On or near Dagmar Avenue,E01000616,Brent 020A,Investigation complete; no suspect identified
71f4217078c3cb5e7f1e0d0ec367d86331cd966d8f6fd747acefd61df93d3a2f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.285872,51.565820,On or near Bowling Green Court,E01000576,Brent 012C,Investigation complete; no suspect identified
a24b909dd43df2867b7d84b8f87d8a082e9ec736bd33c1475cf1612941fb8246,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.275584,51.564698,On or near Supermarket,E01000482,Brent 009C,Investigation complete; no suspect identified
b5b24bc26c67ec5541ea65811fc095dd95cdcb67b488b6a4724fb8e58e60faee,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.219469,51.533016,On or near Bolton Gardens,E01000586,Brent 032E,Investigation complete; no suspect identified
731f8a2a269af1ecf96da917abd45862df9b72d83fa68ba7aa0902abcd8ff96e,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.250578,51.582789,On or near Talgarth Walk,E01000312,Barnet 036E,Investigation complete; no suspect identified
e526649636764a59fdbf75cd4c596a0a9bb3d018c38fe11786f95179a66527e3,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.282042,51.561780,On or near Petrol Station,E01033457,Brent 017G,Investigation complete; no suspect identified
4b56cbd2f195e8005e723c27bd6b26c34d272e7219743bb9d11821bb775dc32a,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.238957,51.564154,On or near Brook Road,E01000499,Brent 011B,Investigation complete; no suspect identified
e0a05f173a092b65c0b47ef00c38b0fd41d61435424682253dfbd176d9ca1538,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.227361,51.544025,On or near Chambers Lane,E01000489,Brent 030A,Investigation complete; no suspect identified
e7f15684c755633914da9b94dd370494197d49de5e6dac6e1cb4c6a5888e0054,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.210565,51.546837,On or near Mapesbury Road,E01000495,Brent 023C,Investigation complete; no suspect identified
1b8c259e2447f9a1713893be83068cd976526130ddb609d4263a33f0ee8690ed,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.228410,51.561567,On or near Gladstone Park Gardens,E01000503,Brent 011E,Investigation complete; no suspect identified
5a92672187ac126ed1cc0af83198a9ee753d55caf98b165c62e446dac2ab9fcd,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.263293,51.555174,On or near Laxcon Close,E01000601,Brent 021B,Investigation complete; no suspect identified
2368a626d92d3433eadd81175f7c6516e014a24283fb2470bbe5e0a226a00ab2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.266537,51.547632,On or near Dryfield Close,E01000604,Brent 021E,Investigation complete; no suspect identified
bcfc4284b7589c2855c515c1341e2c77c75fa575bad70dd362f09c6939cbf9e1,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.202800,51.545495,On or near Gladstone Mews,E01000490,Brent 023A,Investigation complete; no suspect identified
6ec16e0e88812eba96d4ff810eb8c646e914333773533f0fcf1c264a2f97cfa6,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.247623,51.540283,On or near St John's Avenue,E01000523,Brent 031A,Suspect charged
239ad7a388e3d826fc634379a90fd5123790801535d95361f598d92b7fbfd3bc,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.247623,51.540283,On or near St John's Avenue,E01000523,Brent 031A,Suspect charged
b70ad365b72421171748d4ed641f8b42b83c85beedef0645da1243a946e21367,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.285675,51.557634,On or near B4565,E01033424,Brent 017F,Local resolution
be714b9d569543d0092aba77b39e2b141f27b28b69edea4420e6f858443e735d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.218580,51.591966,On or near Westhorpe Gardens,E01000242,Barnet 032B,Investigation complete; no suspect identified
414b95fea11726af1532242a694dfb0a5a44baa014ccb9e81b658442751adfeb,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.355654,51.598012,On or near Almond Way,E01002154,Harrow 015A,Investigation complete; no suspect identified
e9be2e18a7f06bb2e8a9d550c4e77a17e19d4a8544177a23ec272dae3fdc6463,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.316500,51.604579,On or near Vernon Court,E01002111,Harrow 008E,Investigation complete; no suspect identified
d11a21b5a43e7f60d896ff181e92b49cf01c83c5fde2b14edace336c81dddceb,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.371436,51.587100,On or near Mount Drive,E01002158,Harrow 019D,Investigation complete; no suspect identified
e4685dfef46ae16bd74217757443b7b6a2b5455548fc9ddceed7266ed8971ded,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.366640,51.564789,On or near Petrol Station,E01002212,Harrow 028B,Investigation complete; no suspect identified
f41845f99556e3fe1b1b39d8646db19e9389a76c5ef20f7a7062cf08e7cefcd7,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.356602,51.569359,On or near Lodgehill Park Close,E01002138,Harrow 027C,Investigation complete; no suspect identified
20423f1761798db08d68f614ea591410c5493e763978440510a1efec899209da,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.366640,51.564789,On or near Petrol Station,E01002212,Harrow 028B,Investigation complete; no suspect identified
2688eda436923c82ef16d02f9c62249a220a67fce82ace8e1efdaaad258be994,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.339679,51.596610,On or near Graham Road,E01002236,Harrow 011E,Investigation complete; no suspect identified
b17fbb3ae2a28b3b31285f81cbaec045ad327bfc5a851f676e2fe2a81e166ca8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.331971,51.593389,On or near Bus/Coach Station,E01002179,Harrow 013A,Investigation complete; no suspect identified
8d1452bba1dba170f66ac0c6fc7cbdb78ec406b429f7b33130381b173539330e,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.337113,51.573562,On or near Church Hill,E01002137,Harrow 029D,Investigation complete; no suspect identified
87e6a13c885be3021e773d2922c7204c6f4983960e8a09458d49b25793b2bccb,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.311716,51.609735,On or near Wolverton Road,E01002109,Harrow 008C,Investigation complete; no suspect identified
1f7aabf5eef81bf7c4ff7456c03ecd2cf6113b394b6e43a7f35a01b599d3c74c,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.311716,51.609735,On or near Wolverton Road,E01002109,Harrow 008C,Investigation complete; no suspect identified
c6c63adfd3260764f9071b4909a7d14e2b35dca1484d08bfbe04a82c0d1f1275,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.366261,51.562749,On or near Windsor Close,E01002220,Harrow 031C,Investigation complete; no suspect identified
f99e29f35131b3e84e88b1e4f98b65b79c189f93220c547545033ce92f8912f4,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.346912,51.593825,On or near Duarte Close,E01002181,Harrow 020C,Investigation complete; no suspect identified
